country,country_long,currency,capital_city,region,continent,demonym,latitude,longitude,agricultural_land,forest_area,land_area,rural_land,urban_land,central_government_debt_pct_gdp,expense_pct_gdp,gdp,inflation,self_employed_pct,tax_revenue_pct_gdp,unemployment_pct,vulnerable_employment_pct,electricity_access_pct,alternative_nuclear_energy_pct,electricty_production_coal_pct,electricty_production_hydroelectric_pct,electricty_production_gas_pct,electricty_production_nuclear_pct,electricty_production_oil_pct,electricty_production_renewable_pct,energy_imports_pct,fossil_energy_consumption_pct,renewable_energy_consumption_pct,co2_emissions,methane_emissions,nitrous_oxide_emissions,greenhouse_other_emissions,urban_population_under_5m,health_expenditure_pct_gdp,health_expenditure_capita,hospital_beds,hiv_incidence,suicide_rate,armed_forces,internally_displaced_persons,military_expenditure_pct_gdp,birth_rate,death_rate,fertility_rate,internet_pct,life_expectancy,net_migration,population_female,population_male,population,women_parliament_seats_pct,rural_population,urban_population,press,democracy_score,democracy_type,median_age,political_leader,title,urban_rural_ratio,gdp_per_land_area
Guinea,Republic of Guinea,Guinean franc,Conakry,Tropical,Africa,Guinean,-0.3349037271383612,-0.5208474901131235,0.0597513614416484,-0.1473742810384183,-0.2266966855263646,-0.211378189486033,-0.4917443765429191,-0.12932866391473954,-1.516247322581522,-0.6393467718838577,0.2473766132950321,1.889975078704179,-0.7794908715451292,-0.294205182968561,1.9141073964031543,-2.0302900618959216,-0.4466543981204166,,,,,,,,,65.53,4537.9,16813.3,6822.44,1868.2,1.46906,4.04451,46.8419,0.3,0.49,7.0,13000.0,,1.48454,34.425,9.99,4.399,34.6801,59.0,-4367,7005320,6854020,13859341,29.6296,8638804,5220537,2.34,3.14,Authoritarian,13.9,Alpha Condé,President,2.326372355343745,2.820274016796343
Guinea-Bissau,Republic of Guinea-Bissau,West African CFA franc,Bissau,Tropical,Africa,Guinea-Bissauan,-0.2929126958128617,-0.6039876947653975,-0.7158559471054837,-0.564391224942817,-0.7317115697604393,-0.723406988063952,-0.8468086286080126,-0.12932866391473954,-1.0876105399665847,-0.7296246498301208,0.0702612988438373,1.5106697734455854,-0.9799907206077448,-0.7255852869660069,1.550001708080211,-2.0302900618959216,-0.4466543981204166,,,,,,,,0.0,87.26,329.0,1261.12,765.861,111.294,1.24085,8.40979,61.4319,1.0,1.12,7.0,4000.0,,1.78264,31.087,8.716,4.005,35.155,60.0,-1395,1065706,1039860,2105566,13.7255,1157198,948368,2.53,1.98,Authoritarian,14.5,Umaro Sissoco Embaló,President,1.1705839763510157,0.9971478926716961
Guyana,Co-operative Republic of Guyana,Guyana dollar,Georgetown,Tropical,Americas,Guyanese,-0.5868499150913584,-1.3356214957054091,-0.6917039591491118,1.063979098574826,-0.3401161588375743,-0.2946525498078904,-0.8558868171899937,-0.12932866391473954,-0.0441960328296896,-0.6663930826237091,-0.6324538145294405,-0.3670674642321928,-0.1425322358618739,1.0220418656552253,-0.4438390482921973,0.2596766168911871,-0.4466543981204166,,,,,,,,0.0,11.97,2768.5,1846.6,567.141,-873.057,51.9874,5.50864,378.062,1.71,0.62,40.3,3000.0,,0.956516,20.298,9.987,2.397,84.7936,66.0,-4316,412743,395982,808726,35.3846,590192,218534,2.94,6.67,Flawed democracy,21.8,David A. Granger,President,2.904732430613686,1.9593102688836124
Haiti,Republic of Haiti,Haitian gourde,Port-au-Prince,Tropical,Americas,Haitian,0.0010245234656349,-1.5587143780781578,-0.6577690955153818,-0.7261563359271982,-0.7330112404183946,-0.741870240718486,-0.5109364603353318,-0.12932866391473954,-0.0441960328296896,-0.6438348321359256,2.1085378492043136,1.3071751002224956,-0.1425322358618739,1.5155598239680927,1.3689561368240082,-2.0302900618959216,-0.8561189716399781,0.0,7.99615,0.0,0.0,92.0039,0.0,22.0159,22.0159,76.31,3209.04,5203.62,1533.39,533.103,2.93592,3.22171,44.1798,0.71,0.38,9.6,1000.0,171000.0,0.188541,23.498,8.676,2.814,38.945,63.0,-32977,5846285,5738710,11584996,2.54237,4770701,6814295,2.7,4.91,Hybrid regime,19.3,Jovenel Moïse,President,0.6887140530674211,0.8783423727150922
Honduras,Republic of Honduras,Honduran lempira,Tegucigalpa,Tropical,Americas,Honduran,-0.1669396018363631,-1.7928926212929166,-0.563063196338826,-0.1305053160683987,-0.5372947643730843,-0.5361899508778734,-0.4363709340396245,-0.12932866391473954,-0.3263733848166959,-0.5910152329821096,0.0212434318762859,0.3152054356968366,-0.2093204702477162,-0.025339467180679,0.0691372430727932,0.3235220038700689,-0.4596334817389818,1.03737,26.1015,0.0,0.0,56.6871,16.174,52.9964,52.4793,50.09,8835.4,7741.12,3123.89,1159.72,0.587972,9.10416,253.918,0.64,0.08,2.1,23000.0,247000.0,1.60588,21.071,5.608,2.363,48.0835,70.0,-5779,5165506,5267354,10432860,27.3438,4214875,6217985,1.61,5.63,Hybrid regime,19.8,Juan Orlando Hernández,President,0.8138364647177352,1.0999832348482053
Hungary,Hungary,Hungarian forint,Budapest,Tropical,Europe,Hungarian,1.1767734005796215,-0.022006262199479,-0.4841699517824131,-0.5571585546573041,-0.5851737030759748,-0.591652296544047,0.2627904951948115,0.6872187123330323,1.2054653181790072,0.0865998535079449,0.9104713679241236,-1.0670376383585638,0.7640061509292493,-0.7574508532816077,-1.087570193652445,0.6272922884062033,1.383117363731822,19.4714,0.771208,16.8348,52.1851,0.253774,9.81148,57.6667,69.5498,14.76,44769.3,6956.25,6484.47,-4678.9,0.0,7.25031,1163.25,7.01,,16.6,40000.0,,1.63607,9.7,16.1,1.59,88.6408,74.0,19870,5034412,4649092,9683505,14.0704,2657928,7025577,2.57,6.63,Flawed democracy,38.1,Viktor Orbán,Prime Minister,-0.444163737265655,-0.14798999519754802
Iceland,Republic of Iceland,Iceland krona,Reykjavík,Tropical,Europe,Icelander,1.932611964438613,-0.6538718175567619,-0.6559554577094873,-0.7554783738860689,-0.5629632598677023,-0.5886740158244723,-0.8731781236625692,0.9452915667118112,0.5927758778930147,-0.6088739439389318,-0.1045868184073792,-1.064344494692927,0.7865450002618084,-0.6805751745452208,-1.0802795595847086,0.6272922884062033,2.4935967675866606,0.0,73.3071,0.0,0.0,0.0212777,26.6716,11.5576,11.2889,82.79,1446.6,515.165,368.659,-1573.88,6.32113,9.65297,6636.0,2.83,0.03,11.9,0.0,,,13.1,6.3,1.82,99.687,83.0,622,186151,195748,381900,47.619,22945,358955,5.32,9.58,Full democracy,32.1,Katrín Jakobsdóttir,Prime Minister,1.4832965277729004,1.0815518300111069
India,Republic of India,Indian rupee,New Delhi,Tropical,Asia,Indian,0.0430155547911344,0.9257920708364452,2.2293382572155744,2.253239023560613,2.15959437714864,2.097036536594738,1.9473889902962596,-0.3602433932937016,-1.0040380625705525,2.083225254999904,-0.3639722254258092,1.2815976138747434,-0.6086548220586272,0.0206664441874696,1.2841646979239103,0.6051632930004376,-0.5400801619632141,75.3094,9.98204,4.9232,2.79064,1.6595,5.36101,34.3055,73.577,35.82,2200840.0,697655.0,279004.0,-333368.0,1.44686,2.95919,56.6287,0.53,0.05,12.7,3045000.0,631000.0,2.65779,16.419,9.448,2.031,46.31,67.0,-301970,685992675,731180498,1417173173,14.9446,908804812,508368361,1.71,7.23,Flawed democracy,23.9,Narendra Modi,Prime Minister,0.9286385603269064,0.9646372842248423
Indonesia,Republic of Indonesia,Indonesian rupiah,Jakarta,Tropical,Asia,Indonesian,-1.0067602283463537,1.6407978308460025,2.2293382572155744,2.253239023560613,2.15959437714864,2.097036536594738,1.9473889902962596,-0.4151820304979142,-1.01669109185855,2.083225254999904,-0.7651339975047252,0.4137818723349365,-1.033472169478549,-0.7313609208607096,0.4010499116958227,0.5863989401709861,-0.7629555919378511,55.7765,5.87262,25.1701,0.0,8.39801,4.77853,-103.091,66.0895,22.01,563197.0,333995.0,75595.6,-32215.6,6.37355,3.41433,132.963,1.04,0.1,2.4,676000.0,72000.0,0.695926,16.425,10.065,2.175,62.1,68.0,-14992,136798063,138703277,275501339,21.913,115892393,159608946,2.13,6.39,Flawed democracy,25.6,Joko Widodo,President,0.9286385603269064,0.9646372842248423
Iran,Islamic Republic of Iran,Iranian rial,Tehran,Tropical,Asia,Iranian,0.5469079306971287,0.5267190885055297,1.9024640484119424,0.3047072428761979,2.15959437714864,2.097036536594738,1.9473889902962596,-1.5667020901702575,-0.6772873523737492,1.053023298916542,2.1085378492043136,0.059755225154347,-1.2856805856462872,0.7444131191305531,0.0585410209331446,0.6272922884062033,-0.7543900303511266,0.164628,5.02079,79.2665,1.6285,14.4256,0.0840956,-33.3953,99.0226,1.03,616561.0,174642.0,39719.8,-27100.0,0.759192,5.3358,573.404,1.56,0.03,5.2,650000.0,,2.29916,13.699,6.437,1.692,78.6,74.0,28080,43835978,44714592,88550570,5.59441,20537534,68013036,1.21,2.45,Authoritarian,28.4,Ali Khamenei,Supreme Leader,0.9286385603269064,0.4876023525801506
Iraq,Republic of Iraq,Iraqi dinar,Baghdad,Tropical,Asia,Iraqi,0.5888989620226283,0.3770667201314364,-0.2377985910879257,-0.6788269305109033,0.2105682239808668,0.2500368306356363,1.0488276147559927,-0.855152731975012,-0.0216400966038149,0.4800388526916417,-0.6385915218035827,-0.7386770192352818,-2.1596081202212942,1.6571624342830438,-0.6825374547606827,0.6272922884062033,-0.824837625530388,0.0,3.73175,24.4175,0.0,25.732,0.0,-229.39,95.9842,1.08,163512.0,85917.0,5439.69,14043.8,3.46738,5.0849,202.31,1.32,,3.6,341000.0,1169000.0,2.28296,27.367,4.753,3.496,48.9172,70.0,-60097,22205751,22290370,44496122,28.8754,12746359,31749763,1.49,4.06,Hybrid regime,16.0,Adil Abdul-Mahdi,Prime Minister,4.194692486261699,2.2797307381728227
Ireland,Ireland,Euro,Dublin,Tropical,Europe,Irish,1.4287195885326187,-0.4875914082522138,-0.5063303387231871,-0.683085288988593,-0.6370909041803693,-0.6398830619954592,-0.5301731354004962,0.1292771095079602,-0.3691585468795538,1.7012879180790648,-0.1853760621993618,-1.0205015915115203,0.1847097680839015,-0.5704398109669254,-1.0091718689482212,0.6272922884062033,-0.2802511413028991,17.3458,2.87199,44.0122,0.0,1.44845,25.0934,85.6671,85.3428,13.69,33742.2,15252.8,9572.9,883.435,1.63532,6.72803,6700.18,2.97,0.07,9.6,9000.0,,0.264791,11.6,6.6,1.72,95.1696,82.0,15320,2565839,2521149,5086988,23.125,1822006,3264982,5.21,9.15,Full democracy,33.9,Leo Varadkar,Taoiseach,0.8285469125361197,-2.670400576928354
Israel,State of Israel,Israeli new shekel,Jerusalem,Tropical,Asia,Israeli,0.525912415034379,0.2232573415247294,-0.7254177856752484,-0.7466951379845521,-0.7467506159453511,-0.7576329395154595,-0.0895102870602717,0.7310269916953531,0.8628304932424952,1.6680594091601508,-0.735462235429101,-1.0744972773885877,1.2220635782739264,-0.7468953844395649,-1.0786419287967888,0.6272922884062033,-0.2260087581403322,45.4037,0.037368,51.6131,0.0,0.652384,1.85283,64.9674,97.3821,5.61,58471.8,9801.47,2690.53,8969.48,1.60445,8.3195,3867.4,2.98,,5.3,178000.0,,5.17162,19.7,5.4,3.0,90.3,82.0,16856,4786984,4763616,9550600,23.3333,691177,8859423,2.54,7.79,Flawed democracy,25.1,Yair Lapid,Prime Minister,0.1181446613415694,-2.23375699134639
Italy,Italian Republic,Euro,Rome,Tropical,Europe,Italian,1.001810769916737,-0.1411738889231653,-0.0253195868910926,0.1872239080206817,-0.1106616250160197,-0.1315924087158784,1.9473889902962596,0.4421485639699214,1.7276021499022942,2.083225254999904,-0.1219025974485792,-0.7203525745952578,1.3376060612160132,0.1728245233444633,-0.801976915423713,0.6272922884062033,-0.0941830862765924,16.1201,16.1733,39.3732,0.0,4.75348,22.5059,76.418,79.9485,18.69,281287.0,43888.7,15989.7,-9429.55,2.683,9.4543,3351.48,3.14,0.02,6.7,342000.0,,1.52273,6.8,12.0,1.25,74.8623,83.0,28021,30156052,28700795,58856847,32.25,16681796,42175051,3.13,7.71,Flawed democracy,43.2,Giorgia Meloni,Prime Minister,-14.798642332787399,-18.825182213783055
Jamaica,Jamaica,Jamaican dollar,Kingston,Tropical,Americas,Jamaican,-0.0304687500284896,-1.6432402529188233,-0.7368890447975315,-0.7014275389880041,-0.7718389013248104,-0.7799409127239473,-0.6012397331609386,1.1894877797084922,0.1606736944691817,-0.6583748388533839,0.2242695714700919,-0.0573042933533967,1.3810561962929646,-0.2344572461268093,-0.0655954363239854,0.6272922884062033,-0.7957154715835011,0.0,3.12955,0.0,0.0,89.738,7.13246,82.0425,80.9713,11.43,5835.6,825.928,409.695,-926.575,7.32869,6.61175,325.721,1.72,0.5,2.4,6000.0,,1.41272,11.712,8.797,1.352,82.36,70.0,-5664,1424998,1402379,2827377,28.5714,1215546,1611831,7.03,7.02,Flawed democracy,27.3,Andrew Holness,Prime Minister,0.7708785670200401,0.8529951492770409
Japan,Japan,Japanese yen,Tokyo,Tropical,Asia,Japanese,0.7148720559991268,1.8554034841046847,-0.5142650041239758,1.7099358172112469,0.0489727443878054,-0.0352983878959124,1.9473889902962596,2.3471098272657307,-0.5042721812648359,2.083225254999904,-1.040961821174598,-1.163920714801421,-0.6706475565864783,-0.9131938086491068,-1.0876416775360445,0.6272922884062033,-0.4883807141660195,33.1527,8.22909,39.5872,0.911553,7.51942,7.75569,93.0191,93.0265,8.45,1014060.0,25783.3,18498.4,-21412.0,11.5748,10.9043,4388.1,12.98,,15.3,261000.0,,1.07352,6.6,11.7,1.3,82.9141,84.0,87584,64314912,60810077,125124989,9.91379,10066305,115058684,2.66,7.99,Flawed democracy,44.7,Yoshihide Suga,Prime Minister,-55.16934643130741,42.5384625885627
Jordan,Hashemite Kingdom of Jordan,Jordanian dinar,Amman,Tropical,Asia,Jordanian,0.5049168993716292,0.2440423926877979,-0.7037334786585218,-0.7509059391781726,-0.5908968956518995,-0.5938173036729326,-0.2600392050695586,0.4087574904442457,0.030238145636122,-0.5185234534995238,-0.7619595991508108,-1.108216911777519,-0.0262340983967091,2.1206072643855625,-1.0725777126714164,0.6221159152118724,-0.6314637793410552,0.0,0.278742,48.4433,0.0,50.589,0.688966,96.8123,97.6084,11.04,20974.1,6678.1,1225.86,4947.63,0.0385479,7.46914,298.645,1.47,,1.6,116000.0,,5.01896,21.95,3.868,2.83,82.7556,74.0,14374,5438953,5846915,11285869,12.3077,922394,10363475,1.81,3.93,Authoritarian,19.7,Abdullah II,King,0.4379111276501047,0.8775193393552514
Kazakhstan,Republic of Kazakhstan,Kazakh tenge,Astana,Tropical,Asia,Kazakhstani,1.2187644319051212,0.776139702462352,2.2293382572155744,-0.4182843497381955,2.15959437714864,2.097036536594738,0.9865246884670548,-0.9854961722940178,-0.884545451997613,0.2793454777611129,-0.1475185419319178,-0.7146932836595226,-0.9821646805433676,-0.4417825869676872,-0.6347984955264159,0.6272922884062033,-0.7909415277590983,71.5689,8.7059,18.3933,0.0,1.16373,0.168126,-116.89,99.1739,1.78,211897.0,69749.5,11597.5,-7609.54,0.0,3.78894,341.542,6.06,0.18,17.6,71000.0,120.0,0.866369,23.5,9.61,3.32,90.92,70.0,-18917,10179087,9442885,19621972,27.3585,8243190,11378782,1.48,2.94,Authoritarian,25.5,Qasym-Zhomart Toqaev,President,0.4704375299388049,0.12935090066771654
Kenya,Republic of Kenya,Kenyan shilling,Nairobi,Tropical,Africa,Kenyan,-0.7548140403933564,0.2772984745487075,0.8039096236727548,-0.4027876105689205,0.5239095362520566,0.6035705020317883,0.1105885902865505,-0.12932866391473954,-0.5894067610421025,-0.2145807343346074,-0.2096287878972124,0.7626325187444463,-0.4273703956088049,-0.3433976509682697,0.8057281194073076,-0.5869606300272426,-0.5923254818465069,0.0,39.2395,0.0,0.0,12.4858,48.2748,17.1699,17.3796,72.5,19446.8,37602.5,20969.0,3975.08,0.210684,4.29191,83.3962,1.4,0.73,6.1,29000.0,30000.0,1.11911,27.685,8.056,3.335,28.7575,61.0,-52549,27249938,26777549,54027487,23.4286,38358435,15669052,2.41,5.11,Hybrid regime,15.4,Uhuru Kenyatta,President,0.1832239811493076,-0.4095759276872011
Kiribati,Republic of Kiribati,Australian dollar,South Tarawa,Tropical,Oceania,I-Kiribati,-0.7373177776210051,1.8554034841046847,-0.7601262791855553,-0.760449100848044,-0.7950937227403685,-0.8020295278374086,-0.903610921155102,-0.12932866391473954,2.65357019504588,-0.7361220258530013,-1.7355878585394238,-0.27844274682430503,1.6231708118505188,-0.3193988963368328,-0.25961461039409917,0.2563326798076492,-0.4466543981204166,,,,,,,,0.0,42.8,56.9,23.21,5.12441,17.1825,13.3237,11.6418,166.618,1.86,,28.3,,,,27.207,6.236,3.304,53.627,67.0,-296,67289,63943,131232,6.66667,56354,74878,0.0,0.0,Unknown,18.0,Taneti Maamau,President,1.1266554282503756,0.925830508780631
Korea,Republic of Korea,Korean won,Seoul,Tropical,Asia,South Korean,0.7568630873246264,1.7655081378244133,-0.6701811792494726,-0.1376646688743051,-0.5704595745555519,-0.5935259817897007,1.9473889902962596,-0.2919208379110163,0.2254022841926409,2.083225254999904,-0.6235864469448766,-0.6456787102991581,0.0868815709808789,-0.8839173195966485,-0.6899927183785274,0.6272922884062033,1.07987810911745,43.0763,0.390732,22.3689,29.9989,2.27921,1.50393,81.4483,81.0285,3.63,569682.0,21990.1,10096.8,56606.2,1.56866,8.3641,3031.18,12.43,,28.6,613000.0,,2.77702,5.1,6.2,0.808,97.5713,84.0,43440,25854364,25773753,51628117,18.6441,9588890,42039227,3.14,8.0,Flawed democracy,39.9,Yoon Suk-yeol,President,-3.2810509565632837,-3.651836778483306
Kuwait,State of Kuwait,Kuwaiti dinar,Kuwait City,Tropical,Asia,Kuwaiti,0.4419303523833799,0.4061657917597324,-0.7535518421391876,-0.7599467770350639,-0.755616226504975,-0.763817460328238,-0.6753765886879242,-0.12932866391473954,0.5491274487247381,0.1131798962080579,-0.8917602644314533,-1.464250873298482,-2.1381228276757183,-0.944860215175235,-1.341068291234069,0.6272922884062033,-0.865132367660909,0.0,0.0,36.4189,0.0,63.5811,0.0,-391.058,93.6899,0.1,92308.9,22640.6,946.958,1767.77,3.91301,6.30743,1532.56,2.04,,2.9,25000.0,,6.69062,10.41,2.906,2.11,99.7,79.0,-36843,1672926,2595948,4268873,6.25,0,4268873,2.31,3.85,Authoritarian,35.1,Sheikh Sabah Al-Ahmad Al-Jaber Al-Sabah,Emir,0.8842120320183465,-0.1497848937569272
Kyrgyz Republic,Kyrgyz Republic,Kyrgyz som,Bishkek,Tropical,Asia,Kirghiz,0.9248272126266244,0.8925359889755357,-0.1744459554807718,-0.6302412201737823,-0.3518364031637787,-0.3504965271410979,-0.2700722414387334,-0.020043953990674,-0.2555854821723439,-0.6867895449272505,0.8000603145179237,-0.2926776712542495,0.1808879000152601,-0.5296120541250618,-0.2401821859761576,0.6104017826731003,1.9023172624087623,13.2157,85.188,1.30468,0.0,0.291635,0.0,49.5447,75.4762,30.04,9080.1,4865.0,2016.2,2918.22,0.0,5.25934,63.6934,4.41,0.1,7.4,21000.0,4000.0,1.66921,22.4,5.8,2.89,77.9204,72.0,-16510,3462998,3340302,6803300,20.4545,4254716,2548584,2.61,5.11,Hybrid regime,19.8,Mukhammedkalyi Abylgaziev,Prime Minister,0.7705418471379362,1.9520138869983623
Lao PDR,Lao People's Democratic Republic,Lao kip,Vientiane,Tropical,Asia,Laotian,-0.0409665078598645,1.39137721688918,-0.6470572972243172,0.8836775453477513,-0.2613236251990318,-0.2498618102609756,-0.7439784781657938,-0.12932866391473954,-0.0441960328296896,-0.6647026306100722,2.1085378492043136,1.3527445667402282,-0.1425322358618739,-0.9147870869648868,1.4174749202429984,0.6272922884062033,-0.4466543981204166,,,,,,,,,50.01,19178.9,8011.31,3143.07,10918.7,0.0,2.69476,68.2919,1.5,0.11,5.4,129000.0,,0.189895,21.973,6.613,2.496,62.0,68.0,-10303,3734796,3794678,7529475,21.9512,4698995,2830480,1.21,2.37,Authoritarian,20.1,Bounnhang Vorachith,General Secretary of the Communist Party,2.9775597855019273,2.543599454905063
Latvia,Republic of Latvia,Euro,Riga,Tropical,Europe,Latvian,1.5966837138346168,0.061133942452795,-0.6504578681103694,-0.4226328689002663,-0.6525477016481953,-0.6518673159669143,-0.7041153667013643,-0.12932866391473954,1.980300985637114,-0.5475389634506819,1.3458956944189189,-1.0350925273986344,0.808124749622769,-0.1587765261272574,-1.0818893910845615,0.6272922884062033,-0.0312335559549694,0.0,33.6165,49.8102,0.0,0.0180734,16.5552,45.1601,56.7174,43.75,6928.3,1952.81,2353.8,-747.156,7.95544,7.44663,1313.35,5.49,0.29,20.1,6000.0,,2.28042,9.2,18.4,1.57,91.1796,73.0,-6815,1009778,873600,1883379,30.0,592511,1290868,4.0,7.38,Flawed democracy,39.8,Krišjānis Kariņš,Prime Minister,1.080151358190049,0.8390788321952802
Lebanon,Lebanese Republic,Lebanese pound,Beirut,Tropical,Asia,Lebanese,0.6238914879872413,0.2412710524772953,-0.7240989309332745,-0.7463652093263224,-0.7732314056011911,-0.7834853289699362,-0.3486628732881777,1.7693192591746196,-1.7741866007258087,-0.6305733766143907,2.1085378492043136,-0.0932005781022258,-1.5288967129894044,1.077209127339109,-0.3064022563289461,0.6272922884062033,-0.8013519664118075,0.0,2.60383,0.0,0.0,97.3962,0.0,97.8655,97.6211,6.71,21474.9,3459.01,846.614,8086.71,2.79064,7.95366,994.49,2.73,0.03,2.8,80000.0,50.0,3.03265,14.948,8.271,2.091,86.589,75.0,-115122,2827383,2662356,5489739,6.25,589488,4900251,2.41,4.63,Hybrid regime,24.6,Hassan Diab,Prime Minister,0.44501519096288855,0.8155040936601856
Lesotho,Kingdom of Lesotho,Lesotho loti,Maseru,Tropical,Africa,Mosotho,-2.035540495821092,0.1193320857093868,-0.6146951976253863,-0.7571458511587426,-0.726512887128618,-0.7309840274785795,-0.8308514930161738,-1.4914393988005104,0.8921651316437783,-0.7253863102080312,-0.1105408295331221,0.4991766619630092,2.351868812998922,2.1534686296485264,0.5001272964244003,-1.9413534999508184,-0.4466543981204166,,,,,,,,0.0,32.29,2311.9,998.828,537.863,2061.56,0.0,11.7843,107.099,1.3,4.76,72.4,2000.0,,1.28719,26.107,14.186,3.018,47.983,53.0,-1490,1168329,1137496,2305825,26.4463,1615392,690433,2.63,6.64,Flawed democracy,18.2,Tom Thabane,Prime Minister,1.136620585106452,0.9984493366318122
Liberia,Republic of Liberia,U.S. dollar,Monrovia,Tropical,Africa,Liberian,-0.5238633681031091,-0.512533469647896,-0.6513057437846251,-0.0058477667557047,-0.573430250345164,-0.572249288047854,-0.7111643550979828,-1.0397994558935555,-0.0441960328296896,-0.7187166960613409,2.1085378492043136,1.4437543764492584,-0.5441335512420172,-0.7154281377029091,1.4689216546518542,-2.0302900618959216,-0.4466543981204166,,,,,,,,,92.94,1179.5,338.869,295.302,803.342,9.52125,9.49941,56.7061,0.8,,4.5,2000.0,23000.0,0.951295,31.287,8.838,4.089,33.6332,61.0,-11862,2661979,2640702,5302681,10.9589,2488813,2813868,2.48,5.35,Hybrid regime,14.2,George Weah,President,1.2427527127626798,1.2533637624257263
Libya,Socialist People's Libyan Arab Jamahiriya,Libyan dinar,Tripoli,Tropical,Africa,Libyan,0.2529707114186321,-0.0718903849908434,0.1079261156607223,-0.7390661569984631,2.15959437714864,2.097036536594738,-0.0257685490372061,-0.12932866391473954,-0.0441960328296896,-0.5263523334711014,-1.0235396917316932,-0.44729732080288,-0.1425322358618739,2.4272635502258524,-0.4241304361421659,-0.914723404319103,-0.865132367660909,0.0,0.0,53.7003,0.0,46.2997,0.0,-102.964,99.1113,3.12,44467.0,24033.1,1797.65,2093.93,5.79539,6.05013,312.849,3.2,0.07,4.5,0.0,135000.0,15.4796,17.828,6.018,2.462,17.76,72.0,-696,3365279,3447062,6812341,16.4706,1273772,5538569,1.4,2.19,Authoritarian,22.6,Fayez al-Sarraj,Prime Minister,-0.012288078241617205,-0.24372740503522516
Liechtenstein,Principality of Liechtenstein,Swiss franc,Vaduz,Tropical,Europe,Liechtensteiner,1.187971008653148,-0.1960464239936662,-0.7617517520690882,-0.759902192081249,-0.7966022690397809,-0.8039487151335405,-0.8937507829868954,-0.12932866391473954,-0.0441960328296896,-0.7040404026974848,-0.17617433539731706,-0.27844274682430503,-0.1425322358618739,-0.3193988963368328,-0.25961461039409917,0.6272922884062033,-0.4466543981204166,,,,,,,,,55.31,141.996,2.58826,0.870988,,0.0,,,,,,,,,9.6,6.9,1.53,95.5694,84.0,231,19825,19502,39327,28.0,33610,5717,3.82,0.0,Unknown,39.9,Hereditary Prince Alois,Regent,1.1117012393488783,0.883804164336778
Lithuania,Republic of Lithuania,Euro,Vilnius,Tropical,Europe,Lithuanian,1.5546926825091174,0.0445059015223401,-0.595266602629741,-0.5424960495127416,-0.6516425738685478,-0.6522955591352653,-0.552629300358347,-0.298378105158526,0.6190685274466311,-0.4130934307749362,1.7317704019376383,-1.0996431229022583,0.7538920057742129,-0.3300539450736118,-1.0285660242163568,0.6272922884062033,-0.4014932307116205,0.0,8.19634,46.4772,0.0,6.45843,31.2118,75.0447,67.9938,31.7,11693.8,2998.36,4614.14,-1825.26,1.14657,7.85176,1839.9,6.43,0.08,26.1,37000.0,,2.02173,8.3,17.0,1.34,86.9306,74.0,-11853,1502383,1330617,2833000,28.3688,893387,1939613,3.54,7.5,Flawed democracy,39.8,Gitanas Nausėda,President,0.8472069027895212,0.6339263997478888
Luxembourg,Grand Duchy of Luxembourg,Euro,Luxembourg,Tropical,Europe,Luxembourger,1.2922487367247453,-0.2520274951816242,-0.7545643054443283,-0.7517778227194399,-0.7909986925811971,-0.7987775914791373,-0.8208761280264247,-1.4914619603366763,0.9490421015036652,-0.3580788702166594,-0.4224681691028651,-1.152841933393329,1.4433395671758458,-0.5035221217041637,-1.1489174459398557,0.6272922884062033,-0.4127043223727562,0.0,7.43802,62.6597,0.0,0.0,24.9437,96.3107,80.5623,20.79,7853.1,555.763,358.526,-1224.63,0.0,5.35418,7314.37,4.26,0.07,11.3,1000.0,,0.626881,10.5,7.0,1.38,98.66,83.0,6949,323237,327537,650774,33.3333,52836,597938,4.99,8.81,Full democracy,35.0,Xavier Bettel,Prime Minister,1.027665443776867,0.4526921138746409
Madagascar,Republic of Madagascar,Malagasy ariary,Antananarivo,Tropical,Africa,Malagasy,-1.6366256982288463,0.4269508429228009,1.5557191703974789,0.470949674000337,0.5532913764836898,0.6247326091662303,-0.4115008948501383,-0.12932866391473954,-1.4249753247643009,-0.66824755778176,-0.128460872220372,1.7672820939259866,-0.8671613280398607,-1.0125745435958866,1.6639968406387813,-2.0302900618959216,-0.4466543981204166,,,,,,,,,83.63,2745.45,19021.9,7665.37,993.953,2.09909,3.87958,17.9457,0.2,0.35,5.5,22000.0,2800.0,0.770034,30.949,7.104,3.851,19.7302,64.0,-742,14775496,14836218,29611714,18.543,17801970,11809744,2.82,5.22,Hybrid regime,15.1,Andry Rajoelina,President,-0.658683233134458,-1.2077678890075003
Malawi,Republic of Malawi,Malawi kwacha,Lilongwe,Tropical,Africa,Malawian,-1.3636839946130996,0.2107863108268883,-0.4418328442510623,-0.5384635881343803,-0.5781647648848585,-0.5767521532896762,-0.6759952182785688,-0.4024931113645551,-0.9038826351589968,-0.6764961711369364,1.9330304803152567,0.7377080275046634,-0.7010481193225927,-0.3210917545473491,0.7838244465891654,-2.0302900618959216,-0.4466543981204166,,,,,,,,,75.17,1640.0,4389.7,5054.86,174.402,0.0,5.434,32.9825,1.3,1.13,5.4,15000.0,,0.94897,32.859,6.983,3.917,24.4056,63.0,-1775,10480456,9924861,20405317,22.9167,16736441,3668876,2.66,5.49,Hybrid regime,13.1,Peter Mutharika,President,1.1720722920977935,1.170075058572033
