country,country_long,currency,capital_city,region,continent,demonym,latitude,longitude,agricultural_land,forest_area,land_area,rural_land,urban_land,central_government_debt_pct_gdp,expense_pct_gdp,gdp,inflation,self_employed_pct,tax_revenue_pct_gdp,unemployment_pct,vulnerable_employment_pct,electricity_access_pct,alternative_nuclear_energy_pct,electricty_production_coal_pct,electricty_production_hydroelectric_pct,electricty_production_gas_pct,electricty_production_nuclear_pct,electricty_production_oil_pct,electricty_production_renewable_pct,energy_imports_pct,fossil_energy_consumption_pct,renewable_energy_consumption_pct,co2_emissions,methane_emissions,nitrous_oxide_emissions,greenhouse_other_emissions,urban_population_under_5m,health_expenditure_pct_gdp,health_expenditure_capita,hospital_beds,hiv_incidence,suicide_rate,armed_forces,internally_displaced_persons,military_expenditure_pct_gdp,birth_rate,death_rate,fertility_rate,internet_pct,life_expectancy,net_migration,population_female,population_male,population,women_parliament_seats_pct,rural_population,urban_population,press,democracy_score,democracy_type,median_age,political_leader,title
Afghanistan,Islamic State of Afghanistan,Afghan afghani,Kabul,Southern Asia,Asia,Afghan,0.5888989620226283,0.7262555796709875,1.421276025325617,-0.6408365867536829,0.7167481701261801,0.7401931822204993,0.2821163528054798,0.022609222639885514,1.1174932554265364,-0.6689735124601853,-1.1186724953820706,1.6667480591274155,-1.0116168897302473,1.002043756152421,1.6869263478845993,0.5082357049365849,-0.31903080864313427,0.9383655,11.6907,14.80275,0.0,1.708655,1.89142,22.498649999999998,66.4043,17.86,8709.47,16222.0,4863.39,-1800.0,0.0,16.8261,81.3198,0.39,0.04,4.1,278000.0,4394000.0,1.35886,35.842,7.344,4.643,18.4,62.0,-183672,20362329,20766442,41128771,27.0161,30181937,10946834,2.14,2.97,Authoritarian,12.9,Ashraf Ghani,President
Albania,Republic of Albania,Albanian lek,Tirana,Southern Europe,Europe,Albanian,0.9248272126266245,-0.02200626219947906,-0.6950037637945963,-0.6824036345836022,-0.7333825748920961,-0.7378803447593882,-0.6591001795831817,1.5883152545252923,-0.2938865768978773,-0.6490648759555325,-0.3573845074769711,0.4684350612928154,0.3766343772195803,1.0230323874267975,0.4636772312326895,0.6272922884062033,1.8959949330470964,0.0,100.0,0.0,0.0,0.0,0.0,13.798,61.4218,44.58,4383.2,2692.2,1015.19,11.6814,6.36726,6.65959,350.835,2.89,0.03,4.3,8000.0,73000.0,1.41564,10.24,11.325,1.39,79.32,76.0,-10612,1391085,1384548,2775634,35.7143,1004807,1770827,2.62,5.98,Hybrid regime,33.7,Edi Rama,Prime Minister
Algeria,People's Democratic Republic of Algeria,Algerian dinar,Algiers,Northern Africa,Africa,Algerian,0.3789438053951307,-0.3046829580172109,1.592146906177292,-0.5674636236490328,2.1595943771486397,2.097036536594738,1.8764802828007527,0.022609222639885514,-0.02461635861206387,0.15223991403584375,0.07987288234698378,-0.3940420671648895,-0.12071855825773121,0.9677766030513979,-0.43576326083766925,0.6163080244878326,-1.1262510536939203,0.0,0.210762,98.3575,0.0,1.31981,0.111922,-177.124,99.9779,0.15,161563.0,86543.9,12578.7,-7720.56,1.12475,6.32118,214.852,1.9,0.04,2.5,317000.0,2500.0,5.59258,21.524,4.546,2.889,70.77,76.0,-18797,22040987,22862237,44903225,8.10811,11328186,33575039,1.71,3.5,Authoritarian,24.0,Abdelmadjid Tebboune,President
Andorra,Principality of Andorra,Euro,Andorra la Vella,Southern Europe,Europe,Andorran,0.9878137596148737,-0.32962501941289307,-0.7602628061174703,-0.7589807697024097,-0.7958828084969842,-0.8032386593137628,-0.8959565943398706,0.022609222639885514,-0.02461635861206387,-0.720984512736601,-0.16128291973779477,-0.2589999547409623,-0.12071855825773121,-0.3035347769965593,-0.2452031355773894,0.6272922884062033,-0.31903080864313427,0.9383655,11.6907,14.80275,0.0,1.708655,1.89142,22.498649999999998,66.4043,20.59,448.884,53.601,1.75881,150.149,0.0,9.05176,3336.92,2.5,0.12,7.5,30500.0,73000.0,1.59489,7.0,3.9,1.27,93.8975,72.0,1377,39038,40786,79824,46.4286,9730,70094,3.17,0.0,Unknown,38.9,Xavier Espot Zamora,Head of Government
Angola,People's Republic of Angola,Angolan kwanza,Luanda,Middle Africa,Africa,Angolan,-1.3216929632876,-0.04694832359516128,2.2309138905091728,2.2532390235606132,2.096418198759592,2.097036536594738,-0.01589901400145501,0.022609222639885514,-1.0485390835738515,-0.24231601096064687,2.072286211203936,0.9589182777362376,-0.9795120686497825,0.6805750261234478,0.8859244874803988,-2.0302900618959216,-0.5361959082016255,0.0,53.1749,0.0,0.0,46.8251,0.0,-540.997,48.3056,61.02,19814.5,32703.2,17757.9,5203.07,1.22031,2.91183,50.7426,0.8,0.52,6.1,117000.0,73000.0,1.13206,38.809,8.009,5.304,32.6023,62.0,29089,17998220,17590767,35588987,33.6364,11359649,24229338,2.24,3.62,Authoritarian,12.4,João Lourenço,President
Antigua and Barbuda,Antigua and Barbuda,East Caribbean dollar,Saint John's,Caribbean,Americas,Antiguan,-0.08085798761908908,-1.3821800103106827,-0.7608159115397024,-0.7597615017825445,-0.7959524337108033,-0.8032706124689886,-0.8956808716366882,0.022609222639885514,-0.02461635861206387,-0.728368306014599,-0.21867088662946813,-0.2589999547409623,-0.12071855825773121,-0.3035347769965593,-0.2452031355773894,0.6272922884062033,-0.31903080864313427,0.9383655,11.6907,14.80275,0.0,1.708655,1.89142,22.498649999999998,0.0,0.72,474.6,204.866,11.7635,471.237,3.97656,5.61473,830.34,2.89,0.12,0.4,0.0,73000.0,1.59489,12.115,6.365,1.58,95.6634,78.0,0,48981,44782,93763,11.1111,70935,22828,0.0,0.0,Unknown,31.1,Gaston Browne,Prime Minister
Argentina,Argentine Republic,Argentine peso,Buenos Aires,South America,Americas,Argentine,-2.22450013678584,-1.4187617003576833,2.2309138905091728,2.0703803993851655,2.1595943771486397,2.097036536594738,1.9473889902962593,0.022609222639885514,-0.4544711861859633,2.0843608725698335,-0.16128291973779477,-0.467733084894577,-0.7463569731240317,-0.11570794406157647,-0.45855369546076324,0.6272922884062033,0.15551358787429148,2.02957,26.2416,49.4823,4.16673,15.4232,1.89849,13.0294,87.7224,9.84,154536.0,131036.0,51061.5,3701.73,0.896205,9.98438,863.714,4.99,0.11,8.4,103000.0,73000.0,0.565318,13.902,8.955,1.885,87.1507,75.0,2344,23345532,22889298,46234830,44.7471,3538352,42696478,2.76,7.02,Flawed democracy,27.6,Alberto Fernández,President
Armenia,Republic of Armenia,Armenian dram,Yerevan,Western Asia,Asia,Armenian,0.882836181301125,0.3936947610618913,-0.6659571935499121,-0.72802196855016,-0.7308992755992172,-0.7378546113263693,-0.6309657619531055,0.31024508585412575,-0.24931658627904363,-0.6461904189472892,-0.02763929653518094,-0.3923875523444943,1.0172589445673068,1.1834454978809619,-0.3234944081936208,0.6272922884062033,1.8959949330470964,0.0,28.2857,35.9149,31.8065,0.0,0.0512886,71.3413,74.5619,8.38,6746.6,2319.92,1173.58,722.155,0.0,12.241,551.543,4.2,0.12,3.3,49000.0,8400.0,4.44012,12.049,13.007,1.575,78.6123,72.0,-12825,1530390,1250079,2780469,35.514,1012841,1767628,2.7,4.79,Hybrid regime,30.8,Nikol Pashinyan,Prime Minister
Australia,Commonwealth of Australia,Australian dollar,Canberra,Australia and New Zealand,Oceania,Australian,-1.930562917507343,1.8554034841046847,2.2309138905091728,2.2532390235606132,2.1595943771486397,2.097036536594738,1.9473889902962593,0.9196668619077764,0.4926098760623743,2.0843608725698335,-0.37995034320078563,-0.9273281947952036,1.2010232942474666,-0.7218082145359225,-1.0099105071534646,0.6272922884062033,-0.6286023521291844,62.8716,5.29618,20.7955,0.0,2.69506,8.34166,-190.191,89.6256,10.89,378997.0,131485.0,49331.8,-17268.7,2.70968,10.649,5901.11,3.84,0.02,12.5,59000.0,73000.0,1.97842,12.1,6.7,1.7,96.24,83.0,117929,13079142,12899794,25978935,38.4106,3510274,22468661,4.73,9.09,Full democracy,33.3,Anthony Albanese,Prime Minister
Austria,Republic of Austria,Euro,Vienna,Western Europe,Europe,Austrian,1.1907704108814847,-0.13285986845793793,-0.6107172121007406,-0.3742472954669362,-0.6054578487019207,-0.6099431837510021,-0.021142947677077,1.5883152545252923,2.1508980368354833,1.4465420984452169,-0.043826109589853016,-1.1128981174632848,1.6451720432923955,-0.497786701137984,-1.13265193753664,0.6272922884062033,1.7277701673531036,8.22661,59.9971,12.6014,0.0,1.39404,16.4937,63.5449,65.6618,35.77,59142.4,6863.08,3759.74,-8604.11,0.0,12.1736,6491.12,7.27,0.12,14.6,22000.0,73000.0,0.802122,9.6,10.3,1.48,92.5292,81.0,20314,4590655,4451873,9042528,40.9836,3684288,5358240,5.1,8.29,Full democracy,39.0,Sebastian Kurz,Federal Chancellor
Azerbaijan,Republic of Azerbaijan,New Azeri manat,Baku,Western Asia,Asia,Azerbaijani,0.9038316969638747,0.4352648633880283,-0.48932195269081913,-0.6484328721069745,-0.6051654228038806,-0.6046319002832112,-0.1352520146491584,-1.7005565149059374,-0.043200804775858234,-0.3719509192674845,0.8693810744238557,0.9754672558356079,-0.42239850502946463,-0.33608857244253126,0.6287026221258214,0.6272922884062033,-0.9992926350804048,0.0,6.63075,86.0823,0.0,6.50924,0.409106,-310.385,98.366,1.23,34305.0,15733.1,4793.55,-514.235,0.0,4.60677,191.227,4.82,0.03,4.1,82000.0,659000.0,5.27006,11.1,7.6,1.52,86.0,69.0,1084,5154492,5020523,10175016,18.3333,4357959,5817057,1.32,2.65,Authoritarian,27.9,Ilham Aliyev,President
Bahrain,Kingdom of Bahrain,Bahraini dinar,Manama,Western Asia,Asia,Bahraini,0.2949617427441316,0.48598038822591544,-0.7608386730797119,-0.7604966581321131,-0.7951517437518844,-0.8034177979951268,-0.8069654345787457,-1.5604113101407406,-0.7129809765015839,-0.5309342790710858,-0.8908849284726547,-1.463167330710878,-1.961901195533734,-1.2062600915016366,-1.373883383125726,0.6272922884062033,-1.1333038826985675,0.0,0.0,99.9684,0.0,0.0315967,0.0,-61.5843,99.3658,0.0,32470.2,17641.4,171.638,8391.62,31.9817,4.723,1110.0,1.74,0.05,8.9,19000.0,73000.0,3.55826,11.926,2.479,1.811,100.0,79.0,-9150,560034,912199,1472233,20.0,151007,1321226,1.28,2.71,Authoritarian,29.2,Sheikh Hamad bin Isa Al Khalifa,King
Bangladesh,People's Republic of Bangladesh,Bangladeshi taka,Dhaka,Southern Asia,Asia,Bangladeshi,0.2109796800931326,1.1419566029323578,-0.1979230271035864,-0.5739631191384801,-0.49486980075268505,-0.6116474167679091,1.9473889902962593,-1.4505776955047764,-1.8521589866715742,1.39467961409639,-0.19012019882238107,0.6977079205709201,-1.3889618534782322,-0.49950005879303516,0.5990701833594233,0.5750626828754011,-1.0973439659971345,1.68952,0.959143,80.7036,0.0,16.38,0.267747,16.8417,73.7689,27.96,85493.1,88904.0,28076.8,1513.77,6.06484,2.62801,50.6641,0.79,0.01,3.7,227000.0,427000.0,1.26978,17.821,5.68,1.981,38.9174,72.0,-174500,86327159,84859213,171186372,20.8571,103206552,67979820,1.54,5.57,Hybrid regime,22.7,Sheikh Hasina,Prime Minister
Barbados,Barbados,Barbados dollar,Bridgetown,Caribbean,Americas,Barbadian,-0.24392315954638577,-1.344489784146225,-0.7607590076896785,-0.7599418231513067,-0.7959756421154096,-0.8036294433432948,-0.8493877878239818,1.5883152545252923,0.5970038092327763,-0.7103986197351458,-0.8092021112130348,-0.8270768523445877,1.928754872893479,0.25095059411937065,-0.7118353162374704,0.6272922884062033,-0.31903080864313427,0.9383655,11.6907,14.80275,0.0,1.708655,1.89142,22.498649999999998,0.0,4.68,1096.07,2359.57,38.4787,-101.447,1.84675,7.20014,1199.71,5.97,0.24,0.6,1000.0,73000.0,1.59489,10.832,9.007,1.633,85.82,78.0,-28,146550,135084,281635,26.6667,193416,88219,0.0,0.0,Unknown,35.2,Mia Mottley,Prime Minister
Belarus,Republic of Belarus,Belarusian rubel,Minsk,Eastern Europe,Europe,Belarusian,1.4287195885326187,0.11101806524415944,-0.2901072641422548,0.10810741208793317,-0.3258894068138846,-0.3151616103874208,-0.04822768674657382,-1.3265245232510658,0.22436331617658387,-0.39940159006185066,1.1030261195154332,-1.4186532222514103,-0.6562895276859998,-0.6127958337332927,-1.3027715285557564,0.6272922884062033,-1.1206719721809801,0.0,0.313949,97.8669,0.0,1.06214,0.501731,86.7797,92.4404,8.39,54801.5,17079.3,15902.5,-7365.67,0.0,6.40607,408.095,10.83,0.12,21.2,155000.0,73000.0,1.15581,9.283,16.544,1.483,86.89,72.0,12961,4968656,4240046,9208701,40.0,1811720,7396981,1.51,3.13,Authoritarian,36.5,Alexander Lukashenko,President
Belgium,Kingdom of Belgium,Euro,Brussels,Western Europe,Europe,Belgian,1.3377390205207331,-0.28805491708675607,-0.6836764834088448,-0.6922717710279458,-0.7266985543654687,-0.7489289699491964,1.3930454856369168,1.5883152545252923,1.3557413376928789,1.9430030121099755,0.13701728968450602,-1.0263960995617867,1.2381541631188553,-0.2998938919795755,-1.0119837281349702,0.6272922884062033,1.8959949330470964,6.10801,0.457238,32.8061,37.5324,0.300512,20.3428,80.0918,75.8708,12.28,85364.1,7974.09,4564.2,2697.19,4.23288,11.0645,5009.46,5.58,0.12,18.3,26000.0,73000.0,1.08181,10.2,9.7,1.6,92.79,82.0,52356,5903468,5765978,11669446,42.6667,215535,11453911,6.48,7.78,Flawed democracy,37.1,Sophie Wilmès,Prime Minister
Belize,Belize,Belize dollar,Belmopan,Central America,Americas,Belizean,-0.07245978135398921,-1.8135737472001696,-0.7515405839858117,-0.6340388674620523,-0.7440352326064087,-0.751531688207638,-0.8686179228358094,0.36385731870290067,-0.5233879066382038,-0.7234294451959244,-0.9580316295852409,-0.18871371403750511,0.871980238703844,0.5687784391313598,-0.2528849254347211,0.5078267714542324,-0.31903080864313427,0.9383655,11.6907,14.80275,0.0,1.708655,1.89142,22.498649999999998,0.0,31.35,687.6,514.045,205.409,-344.105,28.4692,6.92426,277.99,1.04,0.42,7.1,2000.0,73000.0,1.25358,17.976,6.353,2.01,61.9942,70.0,577,201525,203747,405272,12.5,217242,188030,2.84,0.0,Unknown,21.6,Dean Barrow,Prime Minister
Benin,Republic of Benin,West African CFA franc,Porto-Novo,Western Africa,Africa,Beninese,-0.39789027412661054,-0.31715398871505196,-0.5365578385956331,-0.449942639276962,-0.5352756331723323,-0.5282271527361997,-0.30884583947225847,0.022609222639885514,-0.02461635861206387,-0.6559205971654622,-1.2824667258658589,1.877296559708964,-0.8626501854045588,-1.151646816246881,1.9011654310457606,-2.0302900618959216,-1.1333038826985675,0.0,4.09357,0.0,0.0,94.4444,1.46199,46.5907,36.7246,46.2,7980.4,4029.62,3007.64,1486.29,6.0032,2.58937,32.1271,0.5,0.14,7.8,12000.0,1200.0,0.560621,36.608,9.434,4.973,33.9653,60.0,1732,6663569,6689295,13352864,7.40741,6738656,6614208,2.46,5.74,Hybrid regime,13.6,Patrice Talon,President
Bhutan,Kingdom of Bhutan,Bhutanese ngultrum,Thimphu,Southern Asia,Asia,Bhutanese,0.3579482897323809,1.1502706233975852,-0.7321363711276722,-0.4905714215232673,-0.7084567483448813,-0.709454369234793,-0.8966501372687383,1.5883152545252923,-0.20632293347808556,-0.7247471014752147,-0.5443194775085064,1.234843093095904,-0.49550617522624074,-0.734015887828162,1.3219982156626318,0.6272922884062033,-0.31903080864313427,0.9383655,11.6907,14.80275,0.0,1.708655,1.89142,22.498649999999998,0.0,87.45,1035.2,451.524,97.2654,-422.1,0.0,4.37175,133.703,1.74,0.1,4.6,6000.0,73000.0,1.59489,12.482,6.477,1.413,85.6369,72.0,291,368525,413930,782455,17.3913,440632,341823,2.62,5.3,Hybrid regime,24.8,Lotay Tshering,Prime Minister
Bolivia,Plurinational State of Bolivia,Bolivian Boliviano,Sucre,South America,Americas,Bolivian,-1.5106526042523478,-1.435389741288138,1.3888977346620353,2.2532390235606132,1.7171928674919088,1.767920949568588,-0.3797132628810757,0.807972176001055,-0.5558373973281286,-0.5370559879790877,-1.2143819331842811,1.0839184043752659,0.1702904451176302,-0.5594675767198256,1.0620507957808314,0.552555812226449,-0.6706321153565726,0.0,28.8813,66.3462,0.0,2.25141,2.52111,-177.986,84.1533,16.86,18375.3,26597.8,9838.14,2436.27,0.0,7.85706,241.118,1.29,0.13,6.2,71000.0,31.0,1.54446,21.836,9.945,2.618,65.9774,64.0,-4666,6097747,6126364,12224110,46.1538,3565773,8658337,2.21,5.7,Hybrid regime,20.1,Jeanine Áñez,President
Bosnia and Herzegovina,Bosnia and Herzegovina,Bosnia and Herzegovina convertible mark,Sarajevo,Southern Europe,Europe,Bosnian,1.050800306603123,-0.055262344060388685,-0.6352291145370226,-0.5437929762803767,-0.6781465719289942,-0.6849493434902642,-0.4170480491804731,-0.48864104388132057,0.7015803669064685,-0.6229210712280687,0.8983844559605662,-0.8747245812347204,0.5302089889209755,1.503843379375528,-0.9534424159718491,0.6272922884062033,-0.13207906711059617,63.9772,35.5173,0.191951,0.0,0.31352,0.0,22.7301,77.522,37.71,20946.8,3660.95,1283.7,-3144.12,0.0,9.84113,591.406,3.49,0.12,10.9,11000.0,91000.0,0.894938,8.42,15.712,1.35,75.6762,75.0,-25865,1641713,1591814,3233526,16.6667,1621904,1611622,2.69,4.98,Hybrid regime,38.1,Valentin Inzko,High Representative
Botswana,Republic of Botswana,Botswana pula,Gaborone,Southern Africa,Africa,Motswana,-1.7206077608798456,0.04450590152234019,0.7103193231273929,0.7508341985146589,0.5183163107419273,0.5865548763686812,-0.6660409598245889,-1.7005565149059374,0.07837905533577172,-0.6422563908685028,0.4929911966415125,-0.4804176985176072,1.0535869838414766,2.3884713536491278,-0.4379264588599633,-0.7327531810455824,-1.1325622392855867,96.36,0.0,0.0,0.0,3.60634,0.0337041,44.5,74.688,27.21,5763.69,3434.49,2963.63,841.571,0.0,6.18665,362.735,1.8,3.48,16.1,9000.0,73000.0,2.85964,23.576,9.461,2.791,73.5,61.0,1816,1331489,1298807,2630296,11.1111,730591,1899705,3.12,7.81,Flawed democracy,19.7,Mokgweetsi Masisi,President
Brazil,Federative Republic of Brazil,Brazilian real,Brasília,South America,Americas,Brazilian,-1.2167153849738512,-1.26910933198359,2.2309138905091728,2.2532390235606132,2.1595943771486397,2.097036536594738,1.9473889902962593,1.5883152545252923,0.44264765668849115,2.0843608725698335,0.0823842137215868,-0.21936436706441065,-0.27262060829825246,0.520376085376165,-0.2628911221790931,0.599448576993896,1.3989067727897704,4.72241,61.8485,13.6662,2.60357,5.04425,12.1184,11.8701,59.1075,50.05,414139.0,449214.0,191103.0,-12454.9,1.74176,10.3129,700.713,2.09,0.24,6.9,762000.0,5600.0,1.19081,12.883,8.326,1.641,80.69,73.0,20376,109580471,105733027,215313498,17.7388,26795765,188517733,2.38,6.97,Flawed democracy,29.2,Jair Bolsonaro,President
Brunei,Brunei Darussalam,Brunei dollar,Bandar Seri Begawan,South-Eastern Asia,Asia,Bruneian,-0.6078454307541081,1.552114945772723,-0.7605655345995973,-0.722916495949989,-0.7847427742859384,-0.7907060331677237,-0.8459441524669294,0.022609222639885514,-0.02461635861206387,-0.6592558379216035,-0.8811580377270197,-1.2151716446943837,-0.12071855825773121,0.03678088723797645,-1.1676338862822604,0.6272922884062033,-1.1321701098642847,0.0,0.0,98.9524,0.0,1.0,0.047619,-357.394,99.9952,0.01,9588.0,1538.87,137.896,-902.126,13.9375,2.39378,650.478,2.85,0.12,2.7,8000.0,73000.0,3.26223,13.8,5.211,1.778,98.08,75.0,-192,216797,232205,449002,9.09091,94946,354056,1.52,0.0,Unknown,28.2,Hassanal Bolkiah,Sultan and Prime Minister
Bulgaria,Republic of Bulgaria,Bulgarian lev,Sofia,Eastern Europe,Europe,Bulgarian,1.0088092752776234,0.061133942452795,-0.47413431511944837,-0.37485662316907187,-0.5450231631069974,-0.5398241913711922,-0.2780986705340732,-1.3529383550448526,0.8435276650429653,-0.3241623189691678,1.1229239883916573,-1.1619667375533402,0.7818458907993772,-0.5631084617368092,-1.1499177818553101,0.6169395420175408,1.8959949330470964,46.2066,11.6142,3.82422,33.8121,0.373395,6.37438,36.5508,71.0459,21.08,34138.1,6980.5,4328.73,-7702.91,1.18594,8.52064,856.705,7.45,0.03,9.7,37000.0,73000.0,1.59489,8.5,21.7,1.58,75.2714,72.0,-8716,3329964,3135133,6465097,24.1667,1528155,4936942,2.23,7.03,Flawed democracy,40.7,Boyko Borisov,Prime Minister
Burkina Faso,Burkina Faso,West African CFA franc,Ouagadougou,Western Africa,Africa,Burkinabe,-0.2509216644873622,-0.3878231626694849,-0.07034459535007122,-0.14465955273947242,-0.16199165348387376,-0.13924689119779832,-0.42972088889655974,0.02519100288314159,-0.9083507477585204,-0.6490532984744296,0.9447554410406245,1.772368914953481,-0.006733481069209641,-0.39755527831749143,1.828239039486553,-2.0302900618959216,-0.31903080864313427,0.9383655,11.6907,14.80275,0.0,1.708655,1.89142,22.498649999999998,66.4043,68.0,5456.7,15408.3,10060.7,2087.93,0.0,6.71933,54.177,0.4,0.08,7.5,11000.0,1882000.0,2.89113,35.541,8.958,4.772,21.5798,59.0,-13097,11374607,11299155,22673762,16.9014,15446047,7227715,3.19,4.75,Hybrid regime,12.9,Roch Marc Christian Kaboré,President
Burundi,Republic of Burundi,Burundi franc,Bujumbura,Eastern Africa,Africa,Burundian,-0.9437736813581044,0.14427414710506906,-0.6456425190913907,-0.7328599314274422,-0.7373744204843876,-0.7456028023473955,-0.6412196737599779,1.5883152545252923,-0.6676612642376631,-0.7222747998505639,1.7211682190681612,1.8142679708218232,-0.39294469418148426,-1.287430410409685,1.8455483727082715,-2.0302900618959216,-0.31903080864313427,0.9383655,11.6907,14.80275,0.0,1.708655,1.89142,22.498649999999998,66.4043,83.25,713.466,1258.19,1636.39,-293.618,0.0,6.50142,16.4202,0.79,0.14,6.2,51000.0,8500.0,1.9228,34.842,7.474,5.078,5.80492,62.0,-14415,6488650,6400926,12889576,38.2114,11031286,1858290,1.48,2.33,Authoritarian,11.9,Pierre Nkurunziza,President
Cabo Verde,Republic of Cabo Verde,Cabo Verde escudo,Praia,Western Africa,Africa,Cape Verdian,-0.12494857051086361,-0.7536400631394907,-0.7568326420380315,-0.7560361811971297,-0.7876206164571252,-0.7944156046446816,-0.887449025411538,0.022609222639885514,-0.23066966331149197,-0.7257878244065221,-1.194446196391511,-0.3657582895060495,0.3105681916150814,1.4003994109518143,-0.39885017985412213,0.3954632385248842,-0.31903080864313427,0.9383655,11.6907,14.80275,0.0,1.708655,1.89142,22.498649999999998,0.0,23.24,620.6,93.2076,59.4756,460.313,1.01686,6.01976,176.024,2.1,0.24,12.9,1000.0,73000.0,0.535772,16.951,6.028,1.896,69.7623,74.0,-1274,298239,294911,593149,38.8889,192507,400642,3.95,7.88,Flawed democracy,22.9,,
Cambodia,Kingdom of Cambodia,Cambodian riel,Phnom Penh,South-Eastern Asia,Asia,Cambodian,-0.2509216644873622,1.39137721688918,-0.4319116584017373,0.038829329296985036,-0.3872988454022744,-0.37652128204315355,-0.3585383538269625,0.022609222639885514,-0.8790827681522343,-0.597778023967145,-0.5951778106993185,0.2432640200069409,0.06993674546522649,-1.428568247244524,0.3505835890480784,-0.27848502225746086,-0.35570992367859594,48.3966,45.4856,0.0,0.0,5.18535,0.932454,33.1163,30.6291,51.41,18652.8,17836.4,4784.59,3983.04,0.687841,7.50527,115.765,0.9,0.07,4.9,191000.0,73000.0,2.31636,19.334,6.838,2.344,60.1524,70.0,-24262,8468316,8299527,16767842,20.8,12556766,4211076,1.7,3.59,Authoritarian,22.7,Hun Sen,Prime Minister
Cameroon,Republic of Cameroon,Central African CFA franc,Yaoundé,Middle Africa,Africa,Cameroonian,-0.5448588837658589,-0.15503058964311756,-0.20651550845719066,1.2547234387620794,0.3001108906330684,0.32181611498163243,-0.2059291819609009,1.4841492405116712,-1.493056736398782,-0.531162123899192,-0.4395785416099681,1.3183080039312596,-0.8490188078684408,-0.6489905141962483,1.298341752021947,-1.1613154705506543,-0.05549967186283417,0.0,74.9926,5.9929,0.0,17.8899,1.12459,-28.3198,38.3179,78.94,9928.4,17797.7,62399.5,1385.67,1.91662,3.76583,58.0053,1.3,0.56,9.0,34000.0,987000.0,1.02409,34.938,8.582,4.463,45.6022,60.0,-9889,13992014,13922522,27914536,33.8889,11519492,16395044,1.81,3.28,Authoritarian,13.6,Paul Biya,President
Canada,Canada,Canadian dollar,Ottawa,Northern America,Americas,Canadian,1.7226568078111155,-1.8135737472001696,2.2309138905091728,2.2532390235606132,2.1595943771486397,2.097036536594738,1.9473889902962593,0.5464612527983754,-0.467178006888594,2.0843608725698335,-0.34402746054967887,-1.013906810605053,-0.449477278319005,-0.3902735082835241,-1.0253903072124801,0.6272922884062033,1.8959949330470964,9.83645,56.7442,10.016,15.5466,1.21478,6.26726,-72.5282,74.0891,23.85,516874.0,100143.0,47080.3,-112199.0,0.892721,11.6788,6086.08,2.52,0.12,11.8,72000.0,73000.0,1.31515,9.6,7.8,1.43,92.834,83.0,195181,19583244,19346659,38929902,30.4734,7103929,31825973,4.98,9.15,Full democracy,36.4,Justin Trudeau,Prime Minister
Central African Republic,Central African Republic,Central African CFA franc,Bangui,Middle Africa,Africa,Central African,-0.5028678524403594,-0.005378221269024249,-0.4722564880686607,1.449163376232205,0.6488635866526199,0.7061862077178879,-0.7459990573717578,0.022609222639885514,-1.531398270273815,-0.7254738431190098,-0.553958583538511,2.0546207175429916,-1.2946410837365994,-0.14312166654239478,2.097195410577318,-2.0302900618959216,-0.31903080864313427,0.9383655,11.6907,14.80275,0.0,1.708655,1.89142,22.498649999999998,66.4043,90.45,236.6,10108.5,10628.6,-203.229,0.0,9.40207,41.9605,1.0,0.58,12.3,10000.0,516000.0,1.85868,42.68,11.393,5.978,10.5826,54.0,-85860,2790791,2788352,5579144,12.8571,3173417,2405727,1.65,1.52,Authoritarian,10.8,Faustin-Archange Touadéra,President
Chad,Republic of Chad,Central African CFA franc,N'Djamena,Middle Africa,Africa,Chadian,-0.16693960183636314,-0.03863430312993387,2.0974075713092333,-0.33324399960858647,2.1254287045175233,2.097036536594738,-0.6230912404602738,0.022609222639885514,-0.02461635861206387,-0.6776751472571713,-0.5186966681580333,1.9586856672279904,-0.12071855825773121,-1.2034758853121783,1.98365563223213,-2.0302900618959216,-0.31903080864313427,0.9383655,11.6907,14.80275,0.0,1.708655,1.89142,22.498649999999998,66.4043,73.74,1568.4,59438.9,27724.6,-70.9411,0.0,5.40749,34.8013,0.4,0.21,6.4,45000.0,300000.0,2.79414,43.357,12.504,6.255,17.8689,53.0,9016,8827313,8896002,17723315,25.8883,13458554,4264761,2.13,1.61,Authoritarian,11.2,Idriss Déby,President
Chile,Republic of Chile,Chilean peso,Santiago,South America,Americas,Chilean,-2.056536011483842,-1.535157986870867,0.13263143768507088,1.0437078062403609,0.9286455458630343,0.9524236018373466,0.1589939032344834,-1.7005565149059374,0.29807633279418916,0.6575367612783828,0.4892560430548858,-0.528092236675663,0.6107261072754201,0.16121348693606646,-0.5391806220941335,0.6272922884062033,0.20721855996011082,37.1443,31.6779,15.0649,0.0,4.1864,11.9265,65.2365,74.6472,26.73,84827.8,11795.5,6599.43,7591.47,0.65996,9.09628,1478.83,2.06,0.2,9.0,122000.0,73000.0,1.96336,11.788,7.426,1.537,90.1934,79.0,113709,9874202,9729531,19603733,35.4839,2369699,17234034,3.05,7.97,Flawed democracy,31.3,Sebastián Piñera,President
